uc1.32106017046902,   
uc1.32106017041176,   
uc1.32106015128389,   
uc1.32106012124308,   
uc1.32106018069481,   
uc1.32106016797364,   
uc1.32106018121167,   
uc1.32106013807380,   
uc1.32106017719227,   
uc1.32106017716173,   
uc1.32106017716157,   
uc1.32106017227494,   
uc1.32106011267389,   
uc1.32106017584308,   
uc1.32106016455286,   
uc1.32106017507689,   
uc1.32106018200805,   
uc1.32106018069457,   
uc1.32106018069440,   
uc1.32106017588895,   
uc1.32106016185032,   
uc1.32106018510567,   
uc1.32106018510575,   
uc1.32106018510583,   
uc1.32106017782696,   
uc1.32106017712677,   
uc1.32106011412951,   
uc1.32106011334940,   
uc1.32106016014844,   
uc1.32106016012822,   
uc1.32106011334403,   
uc1.32106018069465,   
uc1.32106017229805,   
uc1.32106018069473,   
uc1.32106017689719,   
uc1.32106017663425,   
uc1.32106018066123,   
uc1.32106011334510,   
uc1.32106011334882,   
uc1.32106017046878,   
uc1.32106011267439,   
uc1.32106011413504,   
uc1.32106018204377,   
uc1.32106018204385,   
uc1.32106017719094,   
uc1.32106011269120,   
uc1.32106016452374,   
uc1.32106016013978,   
uc1.32106017228484,   
uc1.32106017221596,   
uc1.32106016797406,   
uc1.32106016452390,   
uc1.32106018069531,   
uc1.32106016013929,   
uc1.32106011269377,   
uc1.32106016964394,   
uc1.32106016452382,   
uc1.32106011334668,   
uc1.32106017663417,   
uc1.32106011269401,   
uc1.32106017584399,   
uc1.32106011269146,   
uc1.32106017588861,   
uc1.32106017588887,   
uc1.32106017588879,   
uc1.32106018515616,   
uc1.32106017719532,   
uc1.32106017046860,   
uc1.32106018514817,   
uc1.32106017618429,   
uc1.32106011412118,   
uc1.32106018063518,   
uc1.32106018534922,   
uc1.32106011334551,   
uc1.32106011334502,   
uc1.32106018070331,   
uc1.32106018515608,   
uc1.32106017588937,   
uc1.32106016454172,   
uc1.32106011269153,   
uc1.32106017385425,   
uc1.32106016014042,   
uc1.32106012676380,   
uc1.32106012676372,   
uc1.32106018070216,   
uc1.32106016455245,   
uc1.32106017507697,   
uc1.32106018510526,   
uc1.32106017584225,   
uc1.32106018192259,   
uc1.32106018192283,   
uc1.32106011334536,   
uc1.32106011334684,   
uc1.32106018510500,   
uc1.32106017228518,   
uc1.32106018515517,   
uc1.32106018515442,   
wu.89013782651,   
wu.89013782669,   
uc1.32106017470680,   
uc1.32106017584282,   
uc1.32106017619765,   
uc1.32106017227593,   
uc1.32106011267512,   
uc1.32106012124290,   
uc1.32106016012731,   
uc1.32106011334478,   
uc1.32106016014836,   
uc1.32106016012996,   
uc1.32106016013804,   
uc1.32106018510435,   
uc1.32106015128363,   
uc1.32106016012962,   
uc1.32106011267348,   
uc1.32106017719649,   
uc1.32106017228583,   
uc1.32106017581577,   
uc1.32106018510492,   
uc1.32106018126307,   
uc1.32106018192242,   
uc1.32106018126315,   
uc1.32106016452473,   
uc1.32106017507655,   
uc1.32106011334445,   
uc1.32106015035089,   
uc1.32106017225605,   
uc1.32106016797588,   
uc1.32106016450527,   
uc1.32106016185073,   
uc1.32106017951606,   
uc1.32106016012780,   
uc1.32106016013093,   
uc1.32106017586311,   
uc1.32106017586303,   
uc1.32106018514866,   
uc1.32106018514858,   
uc1.32106018514841,   
uc1.32106018514833,   
uc1.32106018070166,   
uc1.32106018070000,   
uc1.32106018070349,   
uc1.32106018070083,   
uc1.32106018070208,   
uc1.32106018070059,   
uc1.32106016796788,   
uc1.32106018069838,   
uc1.32106017581114,   
uc1.32106017719813,   
uc1.32106016013812,   
uc1.32106011334759,   
uc1.32106011334627,   
uc1.32106017293579,   
uc1.32106018200789,   
uc1.32106016013069,   
uc1.32106011266894,   
uc1.32106018063526,   
uc1.32106018208519,   
uc1.32106016450550,   
uc1.32106017614535,   
uc1.32106017614519,   
uc1.32106018204393,   
uc1.32106018204401,   
uc1.32106016185115,   
uc1.32106020145055,   
uc1.32106015127688,   
uc1.32106015128124,   
uc1.32106016452747,   
uc1.32106012124324,   
uc1.32106017584423,   
uc1.32106017586378,   
uc1.32106018510484,   
uc1.32106016797554,   
uc1.32106017227452,   
uc1.32106018069796,   
uc1.32106018069903,   
uc1.32106018069887,   
uc1.32106011412092,   
uc1.32106018069382,   
uc1.32106017787208,   
uc1.32106014039264,   
uc1.32106018069952,   
uc1.32106018069812,   
uc1.32106018069804,   
uc1.32106017786200,   
uc1.32106017104693,   
uc1.32106016797489,   
uc1.32106016450477,   
uc1.32106016797463,   
uc1.32106017221794,   
uc1.32106016013051,   
uc1.32106016012889,   
uc1.32106017442721,   
uc1.32106016797687,   
uc1.32106011269112,   
uc1.32106017719888,   
uc1.32106017719805,   
uc1.32106016185081,   
uc1.32106016796275,   
uc1.32106011269419,   
uc1.32106017225571,   
uc1.32106018515632,   
uc1.32106016450592,   
uc1.32106012315500,   
uc1.31822029963683,   
uc1.31822029963741,   
uc1.31822029964582,   
uc1.31822029964467,   
uc1.31822029964525,   
uc1.31822029964632,   
uc1.31822029964640,   
uc1.32106016998582,   
uc1.32106016998822,   
uc1.32106016237619,   
uc1.32106016237635,   
uc1.32106018909926,   
uc1.32106011334288,   
uc1.32106011334296,   
uc1.32106011334783,   
uc1.32106015127209,   
uc1.32106017719151,   
uc1.32106016964386,   
uc1.32106012319106,   
uc1.32106018122793,   
uc1.32106018069713,   
uc1.32106018069697,   
uc1.32106001314993,   
uc1.32106011269971,   
uc1.32106011270011,   
uc1.32106017584290,   
uc1.32106016455195,   
uc1.31822024121956,   
uc1.31822032397028,   
uc1.31822033721564,   
uc1.31822033721622,   
uc1.31822033739103,   
uc1.31822033739160,   
nnc1.cu51447827,   
nnc1.cu56794690,   
nnc1.cu58968598,   
uc1.31822035275767,   
uc1.31822017525296,   
uc1.31822015192644,   
uc1.31822028541142,   
uiuo.ark:/13960/t01z48c6d,   
uiuo.ark:/13960/t8tb1960p,   
uc1.31822026208827,   
uc1.31822026125054,   
uc1.31822032338691,   
uc1.31822032344160,   
uc1.31822032594632,   
uc1.31822033396839,   
uc1.31822004206546,   
uc1.31822011457561,   
uc1.31822025944463,   
uc1.31822026189647,   
uc1.31822026189662,   
uc1.31822027364835,   
uc1.31822027771468,   
uc1.31822027880509,   
uc1.31822027904788,   
uc1.31822028541589,   
uc1.31822028541605,   
uc1.31822028541613,   
uc1.31822028545770,   
uc1.31822028546059,   
uc1.31822029977899,   
uc1.31822030734560,   
uc1.31822030987226,   
uc1.31822031179187,   
uc1.31822032338618,   
uc1.31822032347643,   
uc1.31822032467946,   
uc1.31822034078345,   
uc1.31822027771344,   
uc1.31822033396953,   
uc1.31822033579517,   
uc1.31822004577458,   
uc1.31822016311375,   
uc1.31822026019844,   
uc1.31822026019901,   
uc1.31822026019968,   
uc1.31822026020024,   
uc1.31822026020081,   
uc1.31822026055723,   
uc1.31822026375352,   
uc1.31822027881481,   
uc1.31822027881549,   
uc1.31822028221653,   
uc1.31822028542157,   
uc1.31822028544450,   
uc1.31822034078261,   
uc1.31822002777969,   
uc1.31822029977907,   
uc1.31822004569869,   
uc1.31822004569992,   
uc1.31822004576971,   
uc1.31822004751749,   
uc1.31822004752853,   
uc1.31822025338583,   
uc1.31822026054627,   
uc1.31822027771815,   
uc1.31822028095883,   
uc1.31822028191104,   
uc1.31822028541639,   
uc1.31822028541688,   
uc1.31822028545374,   
uc1.31822028547024,   
uc1.31822028547610,   
uc1.31822028547743,   
uc1.31822028547834,   
uc1.31822028683993,   
uc1.31822029663713,   
uc1.31822029663820,   
uc1.31822029873536,   
uc1.31822029873775,   
uc1.31822029873783,   
uc1.31822029874005,   
uc1.31822029874120,   
uc1.31822029874138,   
uc1.31822029975315,   
uc1.31822029976610,   
uc1.31822029976750,   
uc1.31822029977238,   
uc1.31822029977352,   
uc1.31822029977725,   
uc1.31822031178916,   
uc1.31822031179336,   
uc1.31822031179476,   
uc1.31822031180292,   
uc1.31822031636517,   
uc1.31822031636525,   
uc1.31822032151052,   
uc1.31822032334211,   
uc1.31822032334906,   
uc1.31822032336307,   
uc1.31822032336711,   
uc1.31822032337826,   
uc1.31822032337966,   
uc1.31822032338931,   
uc1.31822032339046,   
uc1.31822032339053,   
uc1.31822032339061,   
uc1.31822032345670,   
uc1.31822033396607,   
uc1.31822033397266,   
uc1.31822033397324,   
uc1.31822033655077,   
uc1.31822033663543,   
uc1.31822033667627,   
uc1.31822004281614,   
uc1.31822004577300,   
uc1.31822004741757,   
uc1.31822007510951,   
uc1.31822025294471,   
uc1.31822026055590,   
uc1.31822026189654,   
uc1.31822027797760,   
uc1.31822027881010,   
uc1.31822027904796,   
uc1.31822027904887,   
uc1.31822027904911,   
uc1.31822028221133,   
uc1.31822028541571,   
uc1.31822028541738,   
uc1.31822028547800,   
uc1.31822029665031,   
uc1.31822029871852,   
uc1.31822029874286,   
uc1.31822029874369,   
uc1.31822029977998,   
uc1.31822030734628,   
uc1.31822031179377,   
uc1.31822031180268,   
uc1.31822032334948,   
uc1.31822032335267,   
uc1.31822032335275,   
uc1.31822032336182,   
uc1.31822033396995,   
uc1.31822033657719,   
uc1.31822033657727,   
uc1.31822033657768,   
uc1.31822033657784,   
uc1.31822034955849,   
uc1.31822006628275,   
uc1.31822007781933,   
uc1.31822007782758,   
uc1.31822017523820,   
uc1.31822017528720,   
uc1.31822017528886,   
uc1.31822017528944,   
uc1.31822017529496,   
uc1.31822017531245,   
uc1.31822017531252,   
uc1.31822025315946,   
uc1.31822025339888,   
uc1.31822025349341,   
uc1.31822025381500,   
uc1.31822025381708,   
uc1.31822025944430,   
uc1.31822026054023,   
uc1.31822026125179,   
uc1.31822026189415,   
uc1.31822026375063,   
uc1.31822026375253,   
uc1.31822026404004,   
uc1.31822027365543,   
uc1.31822027365550,   
uc1.31822027880913,   
uc1.31822027881200,   
uc1.31822028219988,   
uc1.31822028221539,   
uc1.31822028541696,   
uc1.31822028541746,   
uc1.31822028544484,   
uc1.31822028547065,   
uc1.31822029872322,   
uc1.31822029977147,   
uc1.31822029977691,   
uc1.31822030732473,   
uc1.31822030732796,   
uc1.31822030734537,   
uc1.31822030735187,   
uc1.31822030736532,   
uc1.31822030736540,   
uc1.31822030982490,   
uc1.31822031223811,   
uc1.31822031512973,   
uc1.31822032152647,   
uc1.31822032334559,   
uc1.31822032344509,   
uc1.31822032464232,   
uc1.31822032467995,   
uc1.31822032474686,   
uc1.31822033071390,   
uc1.31822033668682,   
uc1.31822035638295,   
uc1.31822004579033,   
uc1.31822004606919,   
uc1.31822004607149,   
uc1.31822007779853,   
uc1.31822011331782,   
uc1.31822017530197,   
uc1.31822026124552,   
uc1.31822026189100,   
uc1.31822026189167,   
uc1.31822026189407,   
uc1.31822026189480,   
uc1.31822026189605,   
uc1.31822026189761,   
uc1.31822026189951,   
uc1.31822026205799,   
uc1.31822026243592,   
uc1.31822026375428,   
uc1.31822026375725,   
uc1.31822026404434,   
uc1.31822027771401,   
uc1.31822027904721,   
uc1.31822028174951,   
uc1.31822028175024,   
uc1.31822028190221,   
uc1.31822028191146,   
uc1.31822028191203,   
uc1.31822028220366,   
uc1.31822028541258,   
uc1.31822028542140,   
uc1.31822028542686,   
uc1.31822028543437,   
uc1.31822029663812,   
uc1.31822029873882,   
uc1.31822030142780,   
uc1.31822030732531,   
uc1.31822030987135,   
uc1.31822031121155,   
uc1.31822031633373,   
uc1.31822032334245,   
uc1.31822032338642,   
uc1.31822032358012,   
uc1.31822032464182,   
uc1.31822033642745,   
uc1.31822034074146,   
uc1.31822004577128,   
uc1.31822007072374,   
uc1.31822016290124,   
uc1.31822025352428,   
uc1.31822025382359,   
uc1.31822026022376,   
uc1.31822026124941,   
uc1.31822026125062,   
uc1.31822026125120,   
uc1.31822026189548,   
uc1.31822026189704,   
uc1.31822026189779,   
uc1.31822026208447,   
uc1.31822026241505,   
uc1.31822026243451,   
uc1.31822026374694,   
uc1.31822026402602,   
uc1.31822027364892,   
uc1.31822027881085,   
uc1.31822027881218,   
uc1.31822027904960,   
uc1.31822028190288,   
uc1.31822028220317,   
uc1.31822028221646,   
uc1.31822028542066,   
uc1.31822028542728,   
uc1.31822028543213,   
uc1.31822029662657,   
uc1.31822029874385,   
uc1.31822030142186,   
uc1.31822030731780,   
uc1.31822030732580,   
uc1.31822030981492,   
uc1.31822030986251,   
uc1.31822031180474,   
uc1.31822031636350,   
uc1.31822032151011,   
uc1.31822032342016,   
uc1.31822032344327,   
uc1.31822032344434,   
uc1.31822032355646,   
uc1.31822032467938,   
uc1.31822033579939,   
uc1.31822033649674,   
uc1.31822033667825,   
uc1.31822027366889,   
uc1.31822030983357,   
uc1.31822030983514,   
uc1.31822026208926,   
uc1.31822028541183,   
uc1.31822029978350,   
uc1.31822025943176,   
uc1.31822026189522,   
uc1.31822027880988,   
uc1.31822028546141,   
uc1.31822028548311,   
uc1.31822028548329,   
uc1.31822032335010,   
uc1.31822032340291,   
uc1.31822033397522,   
uc1.31822025345521,   
uc1.31822035031194,   
uc1.31822004577920,   
uc1.31822007077456,   
uc1.31822027879873,   
uc1.31822028175131,   
uc1.31822028220259,   
uc1.31822028543205,   
njp.32101013386964,   
njp.32101013404395,   
njp.32101013826894,   
njp.32101031502188,   
njp.32101047240179,   
njp.32101055509242,   
njp.32101058431659,   
njp.32101063552879,   
njp.32101064244641,   
njp.32101064479288,   
njp.32101064479296,   
njp.32101064479304,   
njp.32101064479312,   
njp.32101064479445,   
njp.32101064479452,   
njp.32101064479460,   
njp.32101064479478,   
njp.32101064497975,   
njp.32101064498148,   
njp.32101065102343,   
njp.32101065102558,   
njp.32101066126622,   
njp.32101066361690,   
njp.32101066419936,   
uc1.31822002422236,   
uc1.31822026019786,   
uc1.31822026093328,   
uc1.31822026375006,   
uc1.31822028542074,   
uc1.31822025328865,   
uc1.31822005365960,   
uc1.31822016286890,   
uc1.31822016298085,   
uc1.31822017529744,   
uc1.31822017529751,   
uc1.31822017529819,   
uc1.31822017529876,   
uc1.31822017529991,   
uc1.31822017529835,   
uc1.31822017529843,   
uc1.31822017529926,   
uc1.31822017529959,   
uc1.31822017529983,   
uc1.31822017530015,   
uc1.31822017531906,   
uc1.31822017532045,   
uc1.31822017532086,   
uc1.31822017532201,   
uc1.31822025381138,   
uc1.31822025381203,   
uc1.31822025381328,   
uc1.31822030981450,   
uc1.31822031512981,   
uc1.31822032151185,   
uc1.31822032162265,   
uc1.31822033566274,   
uc1.31822033566282,   
uc1.31822004600078,   
uc1.31822004602512,   
uc1.31822005365895,   
uc1.31822017524398,   
uc1.31822027880731,   
uc1.31822017531153,   
uc1.31822017531161,   
uc1.31822017531328,   
uc1.31822017531385,   
uc1.31822017531443,   
uc1.31822017531567,   
uc1.31822025318338,   
uc1.31822025318395,   
uc1.31822017531815,   
uc1.31822017531930,   
uc1.31822017531948,   
uc1.31822017532060,   
uc1.31822017532144,   
uc1.31822025318056,   
uc1.31822025318114,   
uc1.31822025318296,   
uc1.31822025329731,   
uc1.31822026022558,   
uc1.31822026022616,   
uc1.31822026055400,   
uc1.31822026386953,   
uc1.31822026387175,   
uc1.31822026404129,   
uc1.31822028541944,   
uc1.31822028542199,   
uc1.31822029873650,   
uc1.31822032150989,   
uc1.31822032150997,   
uc1.31822032152639,   
uc1.31822032151102,   
uc1.31822032152464,   
uc1.31822032344384,   
uc1.31822032346991,   
uc1.31822033396466,   
uc1.31822033409426,   
uc1.31822033409715,   
uc1.31822033647454,   
uc1.31822033647504,   
uc1.31822007509318,   
uc1.31822007509383,   
uc1.31822007510167,   
uc1.31822016286403,   
uc1.31822016286981,   
uc1.31822016292757,   
uc1.31822016295297,   
uc1.31822016295834,   
uc1.31822016296774,   
uc1.31822017004524,   
uc1.31822025381690,   
uc1.31822026207712,   
uc1.31822026207951,   
uc1.31822026243360,   
uc1.31822026375246,   
uc1.31822026375303,   
uc1.31822027771237,   
uc1.31822027881416,   
uc1.31822028542579,   
uc1.31822028543510,   
uc1.31822028544807,   
uc1.31822029873080,   
uc1.31822029873528,   
uc1.31822029874146,   
uc1.31822029874179,   
uc1.31822029976917,   
uc1.31822029977154,   
uc1.31822029977170,   
uc1.31822029977550,   
uc1.31822029977717,   
uc1.31822030732283,   
uc1.31822031178718,   
uc1.31822031653108,   
uc1.31822031891310,   
uc1.31822032151086,   
uc1.31822032151235,   
uc1.31822032336414,   
uc1.31822032341075,   
uc1.31822032342586,   
uc1.31822032342594,   
uc1.31822032346348,   
uc1.31822032351553,   
uc1.31822032464299,   
uc1.31822032582629,   
uc1.31822032582918,   
uc1.31822033397415,   
uc1.31822033397357,   
uc1.31822033397530,   
uc1.31822033655127,   
uc1.31822033656687,   
uc1.31822033668286,   
uc1.31822033668310,   
uc1.31822033668328,   
uc1.31822002468296,   
uc1.31822004569877,   
uc1.31822004569919,   
uc1.31822004570883,   
uc1.31822004584017,   
uc1.31822004610390,   
uc1.31822005431127,   
uc1.31822007507866,   
uc1.31822007509862,   
uc1.31822016297806,   
uc1.31822025382292,   
uc1.31822026055475,   
uc1.31822026055657,   
uc1.31822026208017,   
uc1.31822026208330,   
uc1.31822026208397,   
uc1.31822026208728,   
uc1.31822026243469,   
uc1.31822026243477,   
uc1.31822026404244,   
uc1.31822026404509,   
uc1.31822027881093,   
uc1.31822027881309,   
uc1.31822027881473,   
uc1.31822028095818,   
uc1.31822028141224,   
uc1.31822028189942,   
uc1.31822028220275,   
uc1.31822028220325,   
uc1.31822028220614,   
uc1.31822028223402,   
uc1.31822028542207,   
uc1.31822028542215,   
uc1.31822028542710,   
uc1.31822028544518,   
uc1.31822028546000,   
uc1.31822028547081,   
uc1.31822028547164,   
uc1.31822028682789,   
uc1.31822029873494,   
uc1.31822029874401,   
uc1.31822029874443,   
uc1.31822029876117,   
uc1.31822029977220,   
uc1.31822029977329,   
uc1.31822029978004,   
uc1.31822030149579,   
uc1.31822030731244,   
uc1.31822030734198,   
uc1.31822030980296,   
uc1.31822031121262,   
uc1.31822031177959,   
uc1.31822031636327,   
uc1.31822031651086,   
uc1.31822031653173,   
uc1.31822032336653,   
uc1.31822032336810,   
uc1.31822032339178,   
uc1.31822032341786,   
uc1.31822032341794,   
uc1.31822032346397,   
uc1.31822032347767,   
uc1.31822032347775,   
uc1.31822032349623,   
uc1.31822032352924,   
uc1.31822032464422,   
uc1.31822032582850,   
uc1.31822033397514,   
uc1.31822033409533,   
uc1.31822033409541,   
uc1.31822033657859,   
uc1.31822034078253,   
uc1.31822034955922,   
uc1.31822035638105,   
uc1.31822035638162,   
uc1.31822025349440,   
uc1.31822026022491,   
uc1.31822026054874,   
uc1.31822026208165,   
uc1.31822026243030,   
uc1.31822026243097,   
uc1.31822032338972,   
uc1.31822032339160,   
uc1.31822003673100,   
uc1.31822003745502,   
uc1.31822017528845,   
uc1.31822017528969,   
uc1.31822017529066,   
uc1.31822017529090,   
uc1.31822017529116,   
uc1.31822017529280,   
uc1.31822017529470,   
uc1.31822017529538,   
uc1.31822017529603,   
uc1.31822017529637,   
uc1.31822017529678,   
uc1.31822017529736,   
uc1.31822017530106,   
uc1.31822017530171,   
uc1.31822017530247,   
uc1.31822017531187,   
uc1.31822017531203,   
uc1.31822017531310,   
uc1.31822017531336,   
uc1.31822025315540,   
uc1.31822025315722,   
uc1.31822025315771,   
uc1.31822025315821,   
uc1.31822025316266,   
uc1.31822025316282,   
uc1.31822025316308,   
uc1.31822025316431,   
uc1.31822025316464,   
uc1.31822025316472,   
uc1.31822025316654,   
uc1.31822025316936,   
uc1.31822025339367,   
uc1.31822025380445,   
uc1.31822025380684,   
uc1.31822025381302,   
uc1.31822025381617,   
uc1.31822026207852,   
uc1.31822026375535,   
uc1.31822027365931,   
uc1.31822027366319,   
uc1.31822027806462,   
uc1.31822027806587,   
uc1.31822028223311,   
uc1.31822028542355,   
uc1.31822028542611,   
uc1.31822028544724,   
uc1.31822028546117,   
uc1.31822029663408,   
uc1.31822029873643,   
uc1.31822029874112,   
uc1.31822030732671,   
uc1.31822030732747,   
uc1.31822030733596,   
uc1.31822030734131,   
uc1.31822031177603,   
uc1.31822031179443,   
uc1.31822032151078,   
uc1.31822032152472,   
uc1.31822032334229,   
uc1.31822032336489,   
uc1.31822032341778,   
uc1.31822032347312,   
uc1.31822032611105,   
uc1.31822034082586,   
uc1.31822034954867,   
uc1.31822030734081,   
uc1.31822027881069,   
uc1.31822030731871,   
uc1.31822030734115,   
uc1.31822004569661,   
uc1.31822004570164,   
uc1.31822016514770,   
uc1.31822025381526,   
uc1.31822026207845,   
uc1.31822026208199,   
uc1.31822028220523,   
uc1.31822028221000,   
uc1.31822028254712,   
uc1.31822028254720,   
uc1.31822030734545,   
uc1.31822030734420,   
uc1.31822028541720,   
uc1.31822029522273,   
uc1.31822029874252,   
uc1.31822029977030,   
uc1.31822030143804,   
uc1.31822030730832,   
uc1.31822030735401,   
uc1.31822030736557,   
uc1.31822030736839,   
uc1.31822030741581,   
uc1.31822031179401,   
uc1.31822031179948,   
uc1.31822031651094,   
uc1.31822032162398,   
uc1.31822032335317,   
uc1.31822032336380,   
uc1.31822032336620,   
uc1.31822032339103,   
uc1.31822011326550,   
uc1.31822016298622,   
uc1.31822025346107,   
uc1.31822025348236,   
uc1.31822025381468,   
uc1.31822026374637,   
uc1.31822026375279,   
uc1.31822026375774,   
uc1.31822028254530,   
uc1.31822028254548,   
uc1.31822029663291,   
uc1.31822029872272,   
uc1.31822030146625,   
uc1.31822030732275,   
uc1.31822030732341,   
uc1.31822030732614,   
uc1.31822030732853,   
uc1.31822030732861,   
uc1.31822030734453,   
uc1.31822030735104,   
uc1.31822030735161,   
uc1.31822030736771,   
uc1.31822030741755,   
uc1.31822033396862,   
njp.32101067487973,   
njp.32101067650224,   
njp.32101067650232,   
njp.32101067650240,   
njp.32101067650257,   
njp.32101067650265,   
njp.32101067650273,   
njp.32101067650281,   
njp.32101067650299,   
njp.32101067650307,   
njp.32101067650315,   
njp.32101067650323,   
njp.32101067650349,   
njp.32101067650356,   
njp.32101067650364,   
njp.32101067650372,   
njp.32101067686285,   
njp.32101068146370,   
njp.32101068558129,   
uc1.31822012482055,   
uc1.31822026243337,   
uc1.31822028541324,   
uc1.31822030733281,   
uc1.31822030733414,   
uc1.31822030733422,   
uc1.31822030733554,   
uc1.31822031177926,   
uc1.31822028094605,   
uc1.31822026189340,   
uc1.31822026404020,   
uc1.31822028190163,   
uc1.31822028220390,   
uc1.31822028545382,   
uc1.31822029875283,   
uc1.31822034081463,   
uc1.31822006016174,   
uc1.31822026055152,   
uc1.31822026208876,   
uc1.31822026209106,   
uc1.31822026404103,   
uc1.31822027797679,   
uc1.31822027881184,   
uc1.31822028542553,   
uc1.31822028542561,   
uc1.31822028547032,   
uc1.31822028681179,   
uc1.31822028683951,   
uc1.31822029705266,   
uc1.31822029875556,   
uc1.31822029977014,   
uc1.31822030143150,   
uc1.31822030733299,   
uc1.31822030733364,   
uc1.31822031636731,   
uc1.31822031651177,   
uc1.31822031651185,   
uc1.31822031651441,   
uc1.31822032335069,   
uc1.31822032335077,   
uc1.31822032335085,   
uc1.31822032336968,   
uc1.31822032340945,   
uc1.31822032344467,   
uc1.31822032464356,   
uc1.31822033397191,   
uc1.31822033409418,   
uc1.31822033566738,   
uc1.31822033657743,   
uc1.31822004607404,   
uc1.31822004611547,   
uc1.31822012626693,   
uc1.31822016287716,   
uc1.31822016288292,   
uc1.31822016288623,   
uc1.31822016288631,   
uc1.31822016288797,   
uc1.31822016309502,   
uc1.31822017530163,   
uc1.31822017530395,   
uc1.31822017531351,   
uc1.31822020164513,   
uc1.31822024151268,   
uc1.31822025315532,   
uc1.31822025381435,   
uc1.31822025381948,   
uc1.31822026055434,   
uc1.31822026055715,   
uc1.31822026208868,   
uc1.31822026208884,   
uc1.31822026210328,   
uc1.31822028192722,   
uc1.31822028254241,   
uc1.31822028254423,   
uc1.31822028254456,   
uc1.31822028541050,   
uc1.31822028541118,   
uc1.31822028542025,   
uc1.31822028810026,   
uc1.31822029527249,   
uc1.31822029663499,   
uc1.31822029873239,   
uc1.31822029874526,   
uc1.31822029977618,   
uc1.31822029977824,   
uc1.31822030142566,   
uc1.31822030731657,   
uc1.31822030731772,   
uc1.31822030987861,   
uc1.31822031177371,   
uc1.31822031178759,   
uc1.31822031179179,   
uc1.31822031179252,   
uc1.31822031633365,   
uc1.31822032152415,   
uc1.31822032162133,   
uc1.31822032162299,   
uc1.31822032471880,   
uc1.31822032476046,   
uc1.31822032567646,   
uc1.31822033396714,   
uc1.31822033396755,   
uc1.31822033579483,   
uc1.31822033579871,   
uc1.31822033580002,   
uc1.31822033667270,   
uc1.31822033667619,   
uc1.31822033667635,   
uc1.31822034062901,   
uc1.31822004600326,   
uc1.31822007508708,   
uc1.31822016283988,   
uc1.31822016284457,   
uc1.31822016300220,   
uc1.31822016309775,   
uc1.31822017525239,   
uc1.31822017529439,   
uc1.31822026373902,   
uc1.31822027927359,   
uc1.31822028189934,   
uc1.31822028541761,   
uc1.31822028547131,   
uc1.31822028547636,   
uc1.31822028547883,   
uc1.31822029663465,   
uc1.31822029663648,   
uc1.31822029663721,   
uc1.31822029665296,   
uc1.31822029665304,   
uc1.31822029871845,   
uc1.31822029872330,   
uc1.31822030730998,   
uc1.31822031177587,   
uc1.31822031179930,   
uc1.31822031180003,   
uc1.31822031180524,   
uc1.31822031652514,   
uc1.31822032335515,   
uc1.31822032336778,   
uc1.31822032337461,   
uc1.31822032344012,   
uc1.31822032345639,   
uc1.31822032347734,   
uc1.31822004231072,   
uc1.31822004573804,   
uc1.31822007073513,   
uc1.31822010046373,   
uc1.31822010612455,   
uc1.31822011233608,   
uc1.31822012852273,   
uc1.31822016295537,   
uc1.31822017528621,   
uc1.31822017529405,   
uc1.31822017529413,   
uc1.31822017530288,   
uc1.31822017530353,   
uc1.31822025315714,   
uc1.31822025316720,   
uc1.31822026054825,   
uc1.31822026207944,   
uc1.31822026208025,   
uc1.31822026374686,   
uc1.31822027771294,   
uc1.31822027797695,   
uc1.31822028223287,   
uc1.31822028254779,   
uc1.31822028541225,   
uc1.31822028542264,   
uc1.31822028542272,   
uc1.31822028544732,   
uc1.31822029663770,   
uc1.31822029663879,   
uc1.31822029665411,   
uc1.31822029872280,   
uc1.31822029873122,   
uc1.31822029873171,   
uc1.31822029873502,   
uc1.31822029874096,   
uc1.31822029874492,   
uc1.31822029976768,   
uc1.31822029977121,   
uc1.31822029977675,   
uc1.31822030731111,   
uc1.31822030985055,   
uc1.31822031179450,   
uc1.31822031634017,   
uc1.31822031651128,   
uc1.31822032333965,   
uc1.31822032336562,   
uc1.31822032336695,   
uc1.31822032340960,   
uc1.31822032344392,   
uc1.31822032351181,   
uc1.31822032358046,   
uc1.31822033579699,   
uc1.31822033579798,   
uc1.31822033579855,   
uc1.31822033657693,   
uc1.31822033662560,   
uc1.31822035638469,   
uc1.31822036092567,   
njp.32101073448241,   
njp.32101074204056,   
njp.32101074754829,   
njp.32101075376234,   
njp.32101079513295,   
njp.32101079835375,   
coo.31924058895131,   
coo.31924089522357,   
uc1.31822003673142,   
uc1.31822004012647,   
uc1.31822005369137,   
uc1.31822016293003,   
uc1.31822016297327,   
uc1.31822016298812,   
uc1.31822017521576,   
uc1.31822017521634,   
uc1.31822017529132,   
uc1.31822017531195,   
uc1.31822026208405,   
uc1.31822026208413,   
uc1.31822026208470,   
uc1.31822026208496,   
uc1.31822026208629,   
uc1.31822026243584,   
uc1.31822026404582,   
uc1.31822027797745,   
uc1.31822027881283,   
uc1.31822027881325,   
uc1.31822028190932,   
uc1.31822028222826,   
uc1.31822028541068,   
uc1.31822028541621,   
uc1.31822028541795,   
uc1.31822028542603,   
uc1.31822028543411,   
uc1.31822028544260,   
uc1.31822028547602,   
uc1.31822028684447,   
uc1.31822029662673,   
uc1.31822029663838,   
